pic,name,type,rating,num_reviews,ranking,my_rank
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/dd/fb/97/pacific-opera-project.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32655-d6425830-Reviews-Pacific_Opera_Project-Los_Angeles_California.html'>Pacific Opera Project</a>,Operas,5.0,3.0,#267,11
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f7/de/8c/photo3jpg.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32684-d13089056-Reviews-Marina_del_Rey_Harbor-Marina_del_Rey_California.html'>Marina del Rey Harbor</a>,Marinas,4.5,32.0,#238,12
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/24/91/71/photo1jpg.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32678-d127279-Reviews-Manhattan_Beach_Pier-Manhattan_Beach_California.html'>Manhattan Beach Pier</a>,Piers & Boardwalks,4.5,876.0,#46,13
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/27/b4/20/crystal-lake.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g29125-d4359487-Reviews-Crystal_Lake-Azusa_California.html'>Crystal Lake</a>,Bodies of Water,4.0,23.0,#247,14
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/b3/ff/e3/img-20160622-175022-largejpg.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32954-d560703-Reviews-Redondo_Beach-Redondo_Beach_California.html'>Redondo Beach</a>,Beaches,4.5,602.0,#66,15
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/9d/35/f0/ces-couleurs.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g33052-d104238-Reviews-Santa_Monica_Pier-Santa_Monica_California.html'>Santa Monica Pier</a>,Points of Interest & Landmarks,4.0,18866.0,#3,16
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/73/b0/7d/photo3jpg.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32954-d127306-Reviews-Redondo_Beach_Pier-Redondo_Beach_California.html'>Redondo Beach Pier</a>,Piers & Boardwalks,4.0,1304.0,#36,17
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/9d/d3/91/i-ve-always-wanted-to.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g33052-d156698-Reviews-Santa_Monica_Bay-Santa_Monica_California.html'>Santa Monica Bay</a>,Bodies of Water,4.5,5343.0,#10,18
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/96/2e/9b/portal-of-the-folded.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32123-d7834910-Reviews-Portal_of_the_Folded_Wing-Burbank_California.html'>Portal of the Folded Wing</a>,Points of Interest & Landmarks,4.0,12.0,#258,19
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/60/cb/aa/rosie-s-dog-beach.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32648-d3734981-Reviews-Rosie_s_Dog_Beach-Long_Beach_California.html'>Rosie's Dog Beach</a>,Beaches,4.5,202.0,#135,20
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b6/6e/0a/long-beach-waterfront.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32648-d254828-Reviews-Long_Beach_Waterfront-Long_Beach_California.html'>Long Beach Waterfront</a>,Biking Trails,4.5,1085.0,#40,21
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/69/22/31/ocean.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32684-d255297-Reviews-Marina_Beach-Marina_del_Rey_California.html'>Marina Beach</a>,Beaches,4.0,337.0,#94,22
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/eb/61/e6/roasted-tomatoes-with.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32325-d6775137-Reviews-Hipcooks-East_Los_Angeles_California.html'>Hipcooks</a>,Lessons & Workshops,5.0,5.0,#265,23
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/17/a1/bf/santa-monica-beach.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g33052-d117412-Reviews-Santa_Monica_State_Beach-Santa_Monica_California.html'>Santa Monica State Beach</a>,State Parks,4.5,6697.0,#8,24
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/5f/ff/27/leo-carrillo-state-park.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32676-d129305-Reviews-Leo_Carrillo_State_Park_and_Beach-Malibu_California.html'>Leo Carrillo State Park and Beach</a>,State Parks,4.5,236.0,#123,25
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/0e/fa/3b/das-malibu-pier.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32676-d560725-Reviews-Malibu_Pier-Malibu_California.html'>Malibu Pier</a>,Points of Interest & Landmarks,4.0,818.0,#53,26
