pic,name,type,rating,num_reviews,ranking,my_rank
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/5b/75/4f/the-temple-s-exterior.jpg?w=900&h=500&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32655-d2513559-Reviews-Wat_Thai_of_Los_Angeles-Los_Angeles_California.html'>Wat Thai of Los Angeles</a>,Sacred & Religious Sites,4.5,15.0,#255,11
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/1d/94/18/the-sea-caves.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g143019-d145183-Reviews-The_Sea_Caves-Channel_Islands_National_Park_California.html'>The Sea Caves</a>,Caverns & Caves,5.0,50.0,#220,12
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ed/be/6e/catalina-island-conservancy.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g29121-d7274336-Reviews-Catalina_Island_Conservancy-Avalon_Catalina_Island_California.html'>Catalina Island Conservancy</a>,Islands,4.5,192.0,#140,13
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/f3/04/ef/catalina-express.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32648-d2202608-Reviews-Catalina_Express-Long_Beach_California.html'>Catalina Express</a>,Ferries,4.5,1112.0,#39,14
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b6/ce/1a/the-grill-at-the-venice.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32738-d5838070-Reviews-Venice_Room-Monterey_Park_California.html'>Venice Room</a>,Bars & Clubs,4.0,13.0,#257,15
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/a4/f4/7f/travel-town.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32655-d116886-Reviews-Travel_Town-Los_Angeles_California.html'>Travel Town</a>,Specialty Museums,4.5,161.0,#153,16
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/f3/08/18/airport-in-the-sky.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g29121-d260299-Reviews-Airport_in_the_Sky-Avalon_Catalina_Island_California.html'>Airport in the Sky</a>,Points of Interest & Landmarks,4.5,378.0,#87,17
<img class='img-responsive' src='nan'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32954-d2500059-Reviews-Redondo_Beach_Whale_Watch-Redondo_Beach_California.html'>Redondo Beach Whale Watch</a>,Dolphin & Whale Watching,4.5,64.0,#208,18
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/eb/61/e6/roasted-tomatoes-with.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g32325-d6775137-Reviews-Hipcooks-East_Los_Angeles_California.html'>Hipcooks</a>,Lessons & Workshops,5.0,5.0,#265,19
<img class='img-responsive' src='https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/29/c9/a2/channel-islands-national.jpg?w=800&h=400&s=1'>,<a  href='https://www.tripadvisor.com/Attraction_Review-g143019-d145182-Reviews-Channel_Islands_National_Marine_Sanctuary-Channel_Islands_National_Park_California.html'>Channel Islands National Marine Sanctuary</a>,Nature & Wildlife Areas,5.0,23.0,#247,20
