TA_url,rating,gps,url,type,name,pic,attraction,num_reviews
https://www.tripadvisor.com/Attraction_Review-g32655-d560733-Reviews-ARCO_Plaza-Los_Angeles_California.html,30,"[('34.0534', '-118.25347')]",https://www.tripadvisor.com/Attraction_Review-g32655-d560733-Reviews-ARCO_Plaza-Los_Angeles_California.html,Architectural Buildings,ARCO Plaza,,ARCO_Plaza,2
https://www.tripadvisor.com/Attraction_Review-g32655-d156672-Reviews-El_Pueblo_de_Los_Angeles-Los_Angeles_California.html,40,"[('34.05622', '-118.24072')]",http://elpueblo.lacity.org/index.htm,Historic Sites,El Pueblo de Los Angeles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e3/e2/f7/el-pueblo-de-los-angeles.jpg?w=800&h=400&s=1,El_Pueblo_de_Los_Angeles,352
https://www.tripadvisor.com/Attraction_Review-g32655-d648331-Reviews-Hollywood-Los_Angeles_California.html,40,"[('34.10168', '-118.33964')]",http://neighborhoods.discoverlosangeles.com/#hollywood,Neighborhoods,Hollywood,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/d0/1b/61/photo5jpg.jpg?w=800&h=400&s=1,Hollywood,1415
https://www.tripadvisor.com/Attraction_Review-g32655-d560750-Reviews-Bunker_Hill_Steps-Los_Angeles_California.html,40,"[('34.050854', '-118.25491')]",http://www.lacity.org/ANGELSWALK/20.htm,Historic Walking Areas,Bunker Hill Steps,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/82/3e/3a/filename-dscf1206-jpg.jpg?w=800&h=400&s=1,Bunker_Hill_Steps,21
https://www.tripadvisor.com/Attraction_Review-g32655-d560863-Reviews-MacArthur_Park-Los_Angeles_California.html,30,"[('34.06018', '-118.27645')]",http://www.laparks.org/dos/parks/facility/macArthurPk.htm,Parks,MacArthur Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/c4/a2/d2/macarthur-park.jpg?w=800&h=400&s=1,MacArthur_Park,43
https://www.tripadvisor.com/Attraction_Review-g33252-d210272-Reviews-Gallery_Soolip-West_Hollywood_California.html,35,"[('34.081078', '-118.38153')]",http://www.soolip.com/contact/,Art Galleries,Gallery Soolip,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/62/16/17/gallery-soolip.jpg?w=800&h=400&s=1,Gallery_Soolip,2
https://www.tripadvisor.com/Attraction_Review-g32655-d127420-Reviews-Hammer_Museum-Los_Angeles_California.html,40,"[('34.05945', '-118.44353')]",https://www.tripadvisor.com/Attractions-g32655-Activities-c26-Los_Angeles_California.html,Art Galleries,Hammer Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/97/b3/22/armand-hammer-museum.jpg?w=800&h=400&s=1,Hammer_Museum,181
https://www.tripadvisor.com/Attraction_Review-g32215-d4890266-Reviews-Ruth_Chandler_Williamson_Gallery-Claremont_California.html,50,"[('34.10489', '-117.71236')]",http://rcwg.scrippscollege.edu/,Art Museums,Ruth Chandler Williamson Gallery,,Ruth_Chandler_Williamson_Gallery,6
https://www.tripadvisor.com/Attraction_Review-g32911-d8434008-Reviews-Rail_Giants_Train_Museum-Pomona_California.html,50,"[('34.08116', '-117.76669')]",http://www.railgiants.org/index.htm,Specialty Museums,Rail Giants Train Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/52/e3/e9/photo4jpg.jpg?w=800&h=400&s=1,Rail_Giants_Train_Museum,10
https://www.tripadvisor.com/Attraction_Review-g32655-d15870687-Reviews-CBS_Studio_Center-Los_Angeles_California.html,45,"[('34.14433', '-118.39037')]",https://www.tripadvisor.com/Attractions-g32655-Activities-c26-Los_Angeles_California.html,Art Galleries,CBS Studio Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/63/b6/a4/entering-the-stage-for.jpg?w=800&h=400&s=1,CBS_Studio_Center,2
https://www.tripadvisor.com/Attraction_Review-g32676-d17852400-Reviews-Sandstone_Peak-Malibu_California.html,50,"[('34.10903', '-118.93297')]",http://www.hikespeak.com/trails/sandstone-peak/,Scenic Walking Areas,Sandstone Peak,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/50/dc/ae/sandstone-peak-aka-mount.jpg?w=800&h=400&s=1,Sandstone_Peak,2
https://www.tripadvisor.com/Attraction_Review-g32655-d207647-Reviews-Placita_de_Dolores-Los_Angeles_California.html,50,[],https://www.tripadvisor.com/Attraction_Review-g32655-d207647-Reviews-Placita_de_Dolores-Los_Angeles_California.html,Points of Interest & Landmarks,Placita de Dolores,,Placita_de_Dolores,4
https://www.tripadvisor.com/Attraction_Review-g32655-d156699-Reviews-University_of_Southern_California-Los_Angeles_California.html,45,"[('34.0222', '-118.29038')]",http://www.usc.edu/,Educational sites,University of Southern California,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/9a/cf/86/filename-17471-267735677840.jpg?w=800&h=400&s=1,University_of_Southern_California,333
https://www.tripadvisor.com/Attraction_Review-g33013-d106087-Reviews-Raging_Waters_Los_Angeles-San_Dimas_California.html,30,"[('34.0935', '-117.81')]",http://www.ragingwaters.com/,Water Parks,Raging Waters Los Angeles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/db/b2/df/photo1jpg.jpg?w=800&h=400&s=1,Raging_Waters_Los_Angeles,261
https://www.tripadvisor.com/Attraction_Review-g29105-d7961787-Reviews-Drinkers_Hall_of_Fame-Arcadia_California.html,25,"[('34.1402', '-118.02598')]",https://www.tripadvisor.com/Attraction_Review-g29105-d7961787-Reviews-Drinkers_Hall_of_Fame-Arcadia_California.html,Bars & Clubs,Drinkers Hall of Fame,,Drinkers_Hall_of_Fame,4
https://www.tripadvisor.com/Attraction_Review-g33052-d156860-Reviews-Angel_s_Attic-Santa_Monica_California.html,45,"[('34.01457', '-118.49045')]",http://www.internetimpact.com/angelsattic/,Specialty Museums,Angel's Attic,,Angel_s_Attic,9
https://www.tripadvisor.com/Attraction_Review-g33047-d590242-Reviews-Six_Flags_Hurricane_Harbor-Santa_Clarita_California.html,35,"[('34.42072', '-118.58478')]",http://www.sixflags.com/magicmountain,Water Parks,Six Flags Hurricane Harbor,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/b5/df/1b/six-flags-hurricane-harbor.jpg?w=800&h=400&s=1,Six_Flags_Hurricane_Harbor,436
https://www.tripadvisor.com/Attraction_Review-g32177-d1574821-Reviews-International_Printing_Museum-Carson_California.html,50,"[('33.842358', '-118.28254')]",http://www.printmuseum.org/,Specialty Museums,International Printing Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ed/57/f4/printing-presses-from.jpg?w=800&h=400&s=1,International_Printing_Museum,14
https://www.tripadvisor.com/Attraction_Review-g32676-d646016-Reviews-Nicholas_Flat_Trail-Malibu_California.html,40,"[('34.07056', '-118.81191')]",https://www.tripadvisor.com/Attraction_Review-g32676-d646016-Reviews-Nicholas_Flat_Trail-Malibu_California.html,Hiking Trails,Nicholas Flat Trail,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/f5/f4/b1/gotta-love-the-flats.jpg?w=800&h=400&s=1,Nicholas_Flat_Trail,7
https://www.tripadvisor.com/Attraction_Review-g33182-d8298564-Reviews-The_Dudes_Brewing_Company-Torrance_California.html,40,"[('33.84163', '-118.31138')]",http://thedudesbrew.com/torrance/,Breweries,The Dudes' Brewing Company,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/db/09/29/beer-comes-in-all-flavors.jpg?w=800&h=400&s=1,The_Dudes_Brewing_Company,11
https://www.tripadvisor.com/Attraction_Review-g32738-d4588834-Reviews-Monterey_Park_Historical_Museum-Monterey_Park_California.html,45,"[('34.05266', '-118.11286')]",https://www.tripadvisor.com/Attraction_Review-g32738-d4588834-Reviews-Monterey_Park_Historical_Museum-Monterey_Park_California.html,Specialty Museums,Monterey Park Historical Museum,,Monterey_Park_Historical_Museum,2
https://www.tripadvisor.com/Attraction_Review-g32655-d2664510-Reviews-Ensemble_Studio_Theatre-Los_Angeles_California.html,45,"[('34.11641', '-118.25183')]",http://www.ensemblestudiotheatrela.org/index.htm,Theaters,Ensemble Studio Theatre,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/dc/41/a9/atwater-village-theatre.jpg?w=800&h=400&s=1,Ensemble_Studio_Theatre,5
https://www.tripadvisor.com/Attraction_Review-g33014-d8435400-Reviews-La_Galeria_Gitana-San_Fernando_California.html,50,"[('34.28447', '-118.43916')]",http://www.facebook.com/pages/La-Galeria-Gitana/312943393583?fref=ts,Art Galleries,La Galeria Gitana,,La_Galeria_Gitana,3
https://www.tripadvisor.com/Attraction_Review-g32655-d12825314-Reviews-Hansen_Dam_Aquatic_Center-Los_Angeles_California.html,40,"[('34.27304', '-118.3932')]",http://www.laparks.org/aquatic/year-round/hansen,Sports Complexes,Hansen Dam Aquatic Center,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/af/f1/8a/photo2jpg.jpg?w=800&h=400&s=1,Hansen_Dam_Aquatic_Center,3
https://www.tripadvisor.com/Attraction_Review-g32655-d104591-Reviews-Venice_Beach-Los_Angeles_California.html,40,"[('33.985912', '-118.47328')]",https://www.tripadvisor.com/Attraction_Review-g32655-d104591-Reviews-Venice_Beach-Los_Angeles_California.html,Beaches,Venice Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/09/1c/d2/caption.jpg?w=800&h=400&s=1,Venice_Beach,10729
https://www.tripadvisor.com/Attraction_Review-g33252-d107058-Reviews-Site_of_77_Sunset_Strip-West_Hollywood_California.html,35,"[('34.0937', '-118.37726')]",https://www.tripadvisor.com/Attraction_Review-g33252-d107058-Reviews-Site_of_77_Sunset_Strip-West_Hollywood_California.html,Points of Interest & Landmarks,Site of 77 Sunset Strip,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/b4/3a/f9/77-sunset-strip.jpg?w=800&h=400&s=1,Site_of_77_Sunset_Strip,31
https://www.tripadvisor.com/Attraction_Review-g33112-d4590220-Reviews-Tac_City_Airsoft-South_El_Monte_California.html,40,"[('34.05379', '-118.04852')]",http://www.taccityairsoft.com/,Other Outdoor Activities,Tac City Airsoft,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/0d/b2/b6/the-playing-field.jpg?w=800&h=400&s=1,Tac_City_Airsoft,2
https://www.tripadvisor.com/Attraction_Review-g32123-d19820805-Reviews-Aviation_Museum-Burbank_California.html,50,"[('34.190117', '-118.35326')]",http://www.facebook.com/BurbankAviationMuseum/,Specialty Museums,Aviation Museum,,Aviation_Museum,1
https://www.tripadvisor.com/Attraction_Review-g33258-d5841172-Reviews-Wades_Wines-Westlake_Village_California.html,45,"[('34.14559', '-118.79588')]",http://www.malibusundowner.com/,Bars & Clubs,Wades Wines,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/6c/a5/e8/photo0jpg.jpg?w=800&h=400&s=1,Wades_Wines,35
https://www.tripadvisor.com/Attraction_Review-g32655-d156470-Reviews-The_Hollywood_Museum-Los_Angeles_California.html,40,"[('34.101093', '-118.338394')]",http://thehollywoodmuseum.com/,Specialty Museums,The Hollywood Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/74/85/fe/hollywood-museum.jpg?w=800&h=400&s=1,The_Hollywood_Museum,757
https://www.tripadvisor.com/Attraction_Review-g32655-d9597289-Reviews-Leo_S_Bing_Theater-Los_Angeles_California.html,30,"[('34.06372', '-118.35689')]",https://www.tripadvisor.com/Attraction_Review-g32655-d9597289-Reviews-Leo_S_Bing_Theater-Los_Angeles_California.html,Theaters,Leo S Bing Theater,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/5e/64/38/outside.jpg?w=800&h=400&s=1,Leo_S_Bing_Theater,1
https://www.tripadvisor.com/Attraction_Review-g33052-d10085760-Reviews-Morgan_Wixson_Theatre-Santa_Monica_California.html,50,"[('34.02382', '-118.46199')]",http://morgan-wixson.org/,Theaters,Morgan-Wixson Theatre,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2d/f5/ac/the-morgan-wixson-s-production.jpg?w=800&h=400&s=1,Morgan_Wixson_Theatre,4
https://www.tripadvisor.com/Attraction_Review-g32612-d15323132-Reviews-Lawndale_Brewhouse-Lawndale_California.html,50,"[('33.87827', '-118.34413')]",https://www.tripadvisor.com/Attraction_Review-g32612-d15323132-Reviews-Lawndale_Brewhouse-Lawndale_California.html,Bars & Clubs,Lawndale Brewhouse,,Lawndale_Brewhouse,1
https://www.tripadvisor.com/Attraction_Review-g32490-d14137281-Reviews-Fiesta_Hermosa-Hermosa_Beach_California.html,50,"[('33.86409', '-118.39775')]",http://fiestahermosa.net/,Art Galleries,Fiesta Hermosa,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9f/c5/27/fiesta-hermosa.jpg?w=800&h=400&s=1,Fiesta_Hermosa,8
https://www.tripadvisor.com/Attraction_Review-g33182-d7927068-Reviews-Destination_Art-Torrance_California.html,50,"[('33.83546', '-118.3127')]",http://www.destination-art.net/,Art Galleries,Destination: Art,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/30/42/e6/destination-art.jpg?w=800&h=400&s=1,Destination_Art,2
https://www.tripadvisor.com/Attraction_Review-g32607-d10843819-Reviews-Antelope_Valley_Winery-Lancaster_California.html,50,"[('34.64709', '-118.1662')]",http://www.avwinery.com/,Wineries & Vineyards,Antelope Valley Winery,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/18/3c/97/photo0jpg.jpg?w=800&h=400&s=1,Antelope_Valley_Winery,1
https://www.tripadvisor.com/Attraction_Review-g33252-d107067-Reviews-Madonna_s_Former_Home-West_Hollywood_California.html,30,"[('34.09706', '-118.38745')]",https://www.tripadvisor.com/Attraction_Review-g33252-d107067-Reviews-Madonna_s_Former_Home-West_Hollywood_California.html,Historic Sites,Madonna's Former Home,,Madonna_s_Former_Home,8
https://www.tripadvisor.com/Attraction_Review-g32655-d7387728-Reviews-MacLeod_Ale_Brewing_House-Los_Angeles_California.html,45,"[('34.181896', '-118.4546')]",http://www.macleodale.com/,Breweries,MacLeod Ale Brewing House,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/8f/77/7a/travelinalan-at-macleods.jpg?w=800&h=400&s=1,MacLeod_Ale_Brewing_House,14
https://www.tripadvisor.com/Attraction_Review-g32655-d12457954-Reviews-Art_District-Los_Angeles_California.html,45,[],https://www.tripadvisor.com/Attraction_Review-g32655-d12457954-Reviews-Art_District-Los_Angeles_California.html,Neighborhoods,Art District,,Art_District,16
https://www.tripadvisor.com/Attraction_Review-g32070-d10252697-Reviews-Golden_Triangle-Beverly_Hills_California.html,45,"[('34.06781', '-118.4015')]",https://www.tripadvisor.com/Attraction_Review-g32070-d10252697-Reviews-Golden_Triangle-Beverly_Hills_California.html,Neighborhoods,Golden Triangle,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/85/6b/88/golden-triangle.jpg?w=800&h=400&s=1,Golden_Triangle,84
https://www.tripadvisor.com/Attraction_Review-g32655-d7132935-Reviews-Biscailuz_Building-Los_Angeles_California.html,40,"[('34.056374', '-118.23896')]",http://elpueblo.lacity.org/SightsSounds/HistoricStructures/BiscailuzBuilding/index.htm,Points of Interest & Landmarks,Biscailuz Building,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b1/dc/c2/biscailuz-building.jpg?w=800&h=400&s=1,Biscailuz_Building,9
https://www.tripadvisor.com/Attraction_Review-g29121-d7274336-Reviews-Catalina_Island_Conservancy-Avalon_Catalina_Island_California.html,45,"[('33.342716', '-118.323616')]",http://www.catalinaconservancy.org/,Islands,Catalina Island Conservancy,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ed/be/6e/catalina-island-conservancy.jpg?w=800&h=400&s=1,Catalina_Island_Conservancy,192
https://www.tripadvisor.com/Attraction_Review-g32655-d15236306-Reviews-Museum_of_Selfies-Los_Angeles_California.html,50,"[('34.10181', '-118.338005')]",http://museumofselfies.com/,Specialty Museums,Museum of Selfies,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/3d/10/98/crazy-backdrops.jpg?w=800&h=400&s=1,Museum_of_Selfies,32
https://www.tripadvisor.com/Attraction_Review-g32655-d10020656-Reviews-Kingdom_Day_Parade-Los_Angeles_California.html,35,"[('34.009926', '-118.31385')]",http://www.kingdomdayparade.org/,Cultural Events,Kingdom Day Parade,,Kingdom_Day_Parade,2
https://www.tripadvisor.com/Attraction_Review-g32655-d2189209-Reviews-Lake_Hollywood_Park-Los_Angeles_California.html,45,"[('34.127842', '-118.32699')]",http://www.laparks.org/dos/parks/facility/lakeHollywoodPk.htm,Parks,Lake Hollywood Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/25/63/e0/photo2jpg.jpg?w=800&h=400&s=1,Lake_Hollywood_Park,389
https://www.tripadvisor.com/Attraction_Review-g32676-d146163-Reviews-Solstice_Canyon-Malibu_California.html,45,"[('34.07056', '-118.81191')]",https://www.nps.gov/samo/planyourvisit/solsticecanyon.htm,Canyons,Solstice Canyon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/af/49/c9/haunted-solstice-canyon.jpg?w=800&h=400&s=1,Solstice_Canyon,82
https://www.tripadvisor.com/Attraction_Review-g32308-d13002205-Reviews-Cinemark-Downey_California.html,45,"[('33.92242', '-118.13189')]",https://www.tripadvisor.com/Attraction_Review-g32308-d13002205-Reviews-Cinemark-Downey_California.html,Movie Theaters,Cinemark,,Cinemark,2
https://www.tripadvisor.com/Attraction_Review-g33258-d3633419-Reviews-Cinepolis_Movie_Theater-Westlake_Village_California.html,45,"[('34.158337', '-118.823074')]",http://www.cinepolisusa.com/,Movie Theaters,Cinepolis Movie Theater,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/42/0a/fd/inside-the-theater-big.jpg?w=800&h=400&s=1,Cinepolis_Movie_Theater,171
https://www.tripadvisor.com/Attraction_Review-g32655-d6563818-Reviews-Grand_Park-Los_Angeles_California.html,45,"[('34.05451', '-118.24385')]",http://grandparkla.org/,Parks,Grand Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/45/ba/2d/grand-park.jpg?w=800&h=400&s=1,Grand_Park,94
https://www.tripadvisor.com/Attraction_Review-g32655-d560826-Reviews-Higashi_Honganji_Buddhist_Temple-Los_Angeles_California.html,45,"[('34.04668', '-118.24008')]",http://hhbt-la.org/,Architectural Buildings,Higashi Honganji Buddhist Temple,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/0d/14/15/higashi-honganji-buddhist.jpg?w=800&h=400&s=1,Higashi_Honganji_Buddhist_Temple,3
https://www.tripadvisor.com/Attraction_Review-g32655-d1901722-Reviews-Lake_Balboa_Park-Los_Angeles_California.html,45,"[('34.18544', '-118.50099')]",http://www.laparks.org/dos/aquatic/balboa,Bodies of Water,Lake Balboa Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/65/82/05/filename-042-jpg-thumbnail0.jpg?w=800&h=400&s=1,Lake_Balboa_Park,91
https://www.tripadvisor.com/Attraction_Review-g32655-d12367832-Reviews-Santa_Ynez_Canyon_Park-Los_Angeles_California.html,40,"[('34.06178', '-118.55452')]",https://www.tripadvisor.com/Attraction_Review-g32655-d12367832-Reviews-Santa_Ynez_Canyon_Park-Los_Angeles_California.html,Parks,Santa Ynez Canyon Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/70/0b/e1/santa-ynez-canyon-in.jpg?w=800&h=400&s=1,Santa_Ynez_Canyon_Park,1
https://www.tripadvisor.com/Attraction_Review-g32655-d8595758-Reviews-Impro_Theatre-Los_Angeles_California.html,50,"[('34.10255', '-118.29219')]",http://improtheatre.com/theatresports/,Theaters,Impro Theatre,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/08/12/16/impro-theatre.jpg?w=800&h=400&s=1,Impro_Theatre,3
https://www.tripadvisor.com/Attraction_Review-g32655-d7132941-Reviews-Sepulveda_House-Los_Angeles_California.html,35,"[('34.056953', '-118.23822')]",http://elpueblo.lacity.org/SightsSounds/HistoricStructures/SepulvedaHouse/index.htm,Specialty Museums,Sepulveda House,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/5c/6e/5d/may-2015.jpg?w=800&h=400&s=1,Sepulveda_House,14
https://www.tripadvisor.com/Attraction_Review-g32655-d8474511-Reviews-Thai_Town-Los_Angeles_California.html,35,[],https://www.tripadvisor.com/Attraction_Review-g32655-d8474511-Reviews-Thai_Town-Los_Angeles_California.html,Neighborhoods,Thai Town,,Thai_Town,7
https://www.tripadvisor.com/Attraction_Review-g32729-d11677683-Reviews-Monrovia_Friday_Night_Family_Street_Fair-Monrovia_California.html,45,"[('34.13807', '-118.00083')]",http://monroviastreetfair.com/,Flea & Street Markets,Monrovia Friday Night Family Street Fair,,Monrovia_Friday_Night_Family_Street_Fair,10
https://www.tripadvisor.com/Attraction_Review-g33252-d12123572-Reviews-Fairfax_District-West_Hollywood_California.html,35,"[('34.09469', '-118.36116')]",https://www.tripadvisor.com/Attraction_Review-g33252-d12123572-Reviews-Fairfax_District-West_Hollywood_California.html,Neighborhoods,Fairfax District,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/cf/fc/9c/fairfax-district.jpg?w=800&h=400&s=1,Fairfax_District,17
https://www.tripadvisor.com/Attraction_Review-g32859-d6609432-Reviews-City_of_Pasadena_City_Hall-Pasadena_California.html,45,"[('34.14764', '-118.14353')]",http://cityofpasadena.net/City_Hall.aspx,Points of Interest & Landmarks,City of Pasadena City Hall,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/fa/5f/27/city-hall.jpg?w=800&h=400&s=1,City_of_Pasadena_City_Hall,259
https://www.tripadvisor.com/Attraction_Review-g32607-d3908726-Reviews-Sgt_Steve_Owen_Memorial_Park-Lancaster_California.html,45,"[('34.66502', '-118.1506')]",http://www.cityoflancasterca.org/about-us/departments-services/parks-recreation-arts/parks/sgt-steve-owen-memorial-park,Parks,Sgt. Steve Owen Memorial Park,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/29/32/12/playground-lancaster.jpg?w=800&h=400&s=1,Sgt_Steve_Owen_Memorial_Park,21
https://www.tripadvisor.com/Attraction_Review-g32944-d12790340-Reviews-Abalone_Cove_Beach-Rancho_Palos_Verdes_California.html,50,[],https://www.tripadvisor.com/Attraction_Review-g32944-d12790340-Reviews-Abalone_Cove_Beach-Rancho_Palos_Verdes_California.html,Beaches,Abalone Cove Beach,,Abalone_Cove_Beach,4
https://www.tripadvisor.com/Attraction_Review-g32431-d215123-Reviews-Mount_Gleason-Glendale_California.html,50,[],https://www.tripadvisor.com/Attraction_Review-g32431-d215123-Reviews-Mount_Gleason-Glendale_California.html,Mountains,Mount Gleason,,Mount_Gleason,4
https://www.tripadvisor.com/Attraction_Review-g32655-d11907997-Reviews-Bolton_Hall_Museum-Los_Angeles_California.html,45,"[('34.25264', '-118.28856')]",https://www.tripadvisor.com/Attraction_Review-g32655-d11907997-Reviews-Bolton_Hall_Museum-Los_Angeles_California.html,History Museums,Bolton Hall Museum,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/e9/99/87/bolton-hall-grounds.jpg?w=800&h=400&s=1,Bolton_Hall_Museum,2
https://www.tripadvisor.com/Attraction_Review-g32607-d3668336-Reviews-Prime_Desert_Woodland_Preserve-Lancaster_California.html,45,"[('34.66745', '-118.192474')]",http://www.cityoflancasterca.org/home/showdocument?id=53,Nature & Wildlife Areas,Prime Desert Woodland Preserve,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/32/25/7e/woodland-preserve.jpg?w=800&h=-1&s=1,Prime_Desert_Woodland_Preserve,51
https://www.tripadvisor.com/Attraction_Review-g32655-d17529991-Reviews-The_World_Stage-Los_Angeles_California.html,40,"[('34.00528', '-118.33167')]",http://www.theworldstage.org/,Theaters,The World Stage,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/0a/62/5c/world-stage-performance.jpg?w=800&h=400&s=1,The_World_Stage,2
https://www.tripadvisor.com/Attraction_Review-g33047-d12342422-Reviews-Edwards_Valencia_Stadium_12_IMAX-Santa_Clarita_California.html,40,"[('34.41776', '-118.5616')]",http://www.regmovies.com/Theatres/Theatre-Folder/Edwards-Valencia-Stadium-12-IMAX-1788,Movie Theaters,Edwards Valencia Stadium 12 & IMAX,,Edwards_Valencia_Stadium_12_IMAX,7
https://www.tripadvisor.com/Attraction_Review-g32655-d156827-Reviews-Ports_O_Call_Village-Los_Angeles_California.html,25,"[('34.29391', '-118.45385')]",https://www.tripadvisor.com/Attractions-g32655-Activities-c26-Los_Angeles_California.html,Neighborhoods,Ports O' Call Village,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/35/83/3c/the-bubble-man.jpg?w=800&h=400&s=1,Ports_O_Call_Village,97
https://www.tripadvisor.com/Attraction_Review-g33252-d13473052-Reviews-Screenbid-West_Hollywood_California.html,50,"[('34.10179', '-118.33563')]",http://screenbid.com/,Specialty Museums,Screenbid,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/fb/61/95/logo.jpg?w=800&h=400&s=1,Screenbid,2
https://www.tripadvisor.com/Attraction_Review-g32655-d10742195-Reviews-Italian_American_Museum_Of_Los_Angeles-Los_Angeles_California.html,45,"[('34.056374', '-118.23896')]",http://www.italianhall.org/,Historic Sites,Italian American Museum Of Los Angeles,,Italian_American_Museum_Of_Los_Angeles,2
https://www.tripadvisor.com/Attraction_Review-g32655-d12828551-Reviews-The_Hollywood_Sculpture_Garden-Los_Angeles_California.html,50,"[('34.11395', '-118.3237')]",http://www.hollywoodsculpturegarden.com/,Parks,The Hollywood Sculpture Garden,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/b4/de/7d/crazy-garden-very-nice.jpg?w=800&h=400&s=1,The_Hollywood_Sculpture_Garden,1
https://www.tripadvisor.com/Attraction_Review-g33089-d5957850-Reviews-Yoga_Madre-Sierra_Madre_California.html,45,"[('34.16157', '-118.05323')]",http://yogamadre.com/,Yoga & Pilates,Yoga Madre,,Yoga_Madre,4
https://www.tripadvisor.com/Attraction_Review-g32586-d5837112-Reviews-Chase_s_La_Verne-La_Verne_California.html,40,"[('34.10026', '-117.76938')]",http://www.chaseslaverne.com/,Bars & Clubs,Chase's La Verne,,Chase_s_La_Verne,15
https://www.tripadvisor.com/Attraction_Review-g32859-d591046-Reviews-Wrigley_Gardens-Pasadena_California.html,40,"[('34.1392', '-118.16016')]",https://www.tripadvisor.com/Attraction_Review-g32859-d591046-Reviews-Wrigley_Gardens-Pasadena_California.html,Gardens,Wrigley Gardens,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/fc/76/c3/wrigley-gardens-5.jpg?w=800&h=400&s=1,Wrigley_Gardens,34
https://www.tripadvisor.com/Attraction_Review-g32655-d2292569-Reviews-Theatre_West-Los_Angeles_California.html,45,"[('34.1307', '-118.3511')]",http://theatrewest.org/,Theaters,Theatre West,,Theatre_West,2
https://www.tripadvisor.com/Attraction_Review-g143019-d1058176-Reviews-Santa_Rosa_Island-Channel_Islands_National_Park_California.html,50,"[('34.16258', '-119.03543')]",http://www.nps.gov/chis/planyourvisit/santa-rosa-island.htm,Islands,Santa Rosa Island,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/5b/9d/46/santa-rosa-island.jpg?w=800&h=400&s=1,Santa_Rosa_Island,28
https://www.tripadvisor.com/Attraction_Review-g32954-d12868944-Reviews-Body_Etc_European_Day_Spa-Redondo_Beach_California.html,45,"[('33.84545', '-118.39259')]",http://www.bodyetcspa.com/,Spas,Body Etc European Day Spa,,Body_Etc_European_Day_Spa,3
